date,time,address,offense,description,lat,lng
12/11/16,7:31 PM,3417 Spruce St,Theft,Backpack and laptop taken,0.0,0.0
12/23/16,9:14 AM,3925 Walnut St,Theft,Merchandise taken without payment/Arrest,0.0,0.0
03/08/2017,2:37 PM,3417 Spruce St,Theft,Unsecured wallet taken from purse,0.0,0.0
01/06/17,12:12 PM,3925 Walnut St,Theft,Merchandise taken without payment/Arrest,0.0,0.0
03/11/2017,10:12 AM,3417 Spruce St,Theft,Cash box taken from room,0.0,0.0
01/26/17,5:10 PM,3925 Walnut St,Theft,Merchandise taken without payment/Arrest,0.0,0.0
01/12/2017,6:17 PM,3420 Walnut St,Theft,Wallet taken from office,0.0,0.0
01/31/17,9:38 PM,3925 Walnut St,Theft,Merchandise taken without payment/Arrest,0.0,0.0
01/28/17,11:39 PM,3420 Walnut St,Theft,Backpack taken,0.0,0.0
02/04/17,11:45 AM,3925 Walnut St,Theft,Merchandise taken without payment/Arrest,0.0,0.0
4/11/2017,10:13 AM,3420 Walnut St,Theft,Secured bike taken from rack,0.0,0.0
3/15/2017,4:37 PM,3925 Walnut St,Theft,Merchandise taken without payment/Arrest,0.0,0.0
08/07/16,2:17 PM,3421 Chestnut St,Theft,Tip jar taken from counter,0.0,0.0
4/18/17,3:54 PM,3925 Walnut St,Theft,Unsecured wallet taken,0.0,0.0
11/02/16,12:02 PM,3421 Chestnut St,Theft,Wallet taken,0.0,0.0
05/05/17,2:09 PM,3925 Walnut St,Theft,Backpack taken,0.0,0.0
06/10/16,7:02 PM,3421 Walnut St,Theft,Male took shirt without payment,0.0,0.0
08/23/17,9:28 AM,3925 Walnut St,Theft,Merchandise taken without payment/Arrest,0.0,0.0
05/19/16,7:35 PM,3500 Chestnut St,Auto Theft,Vehicle taken,0.0,0.0
05/28/16,12:23 PM,3935 Walnut St,Theft,Unsecured cell phone taken,0.0,0.0
05/04/17,11:25 AM,3501 Sansom St,Theft,Tire removed from secured bike,0.0,0.0
07/10/16,8:50 PM,3935 Walnut St,Theft,Unsecured phone taken from restroom,0.0,0.0
08/05/16,5:29 PM,3535 Market St,Theft,Bike taken from rack,0.0,0.0
09/03/2016,12:15 PM,3935 Walnut St,Theft,Unsecured purse taken,0.0,0.0
10/21/16,6:17 PM,3549 Chestnut St,Theft,Currency taken from purse,0.0,0.0
06/22/16,6:21 PM,4001 Walnut St,Theft,Unsecured bike taken,0.0,0.0
4/11/2017,7:13 PM,3549 Chestnut St,Theft,Property taken from break room,0.0,0.0
07/01/16,12:24 AM,4001 Walnut St,Theft,Unsecured bike taken,0.0,0.0
08/22/17,7:17 PM,3549 Chestnut St,Theft,Package taken from yard,0.0,0.0
07/13/16,5:55 PM,4001 Walnut St,Theft,iPhone and items taken,0.0,0.0
11/19/16,3:47 PM,3565 Sansom St,Theft,Laptop taken,0.0,0.0
07/20/16,1:20 PM,4001 Walnut St,Theft,Male took merchandise without payment/Arrest,0.0,0.0
05/17/16,6:08 PM,3600 Chestnut St,Theft,Watch taken from dresser,0.0,0.0
09/02/2016,3:00 AM,4001 Walnut St,Theft,Merchandise taken without payment/Arrest,0.0,0.0
06/11/16,1:18 PM,3600 Chestnut St,Auto Theft,Vehicle Stolen,0.0,0.0
10/27/16,10:55 AM,4001 Walnut St,Theft,Merchandise taken without payment/Arrest,0.0,0.0
8/30/2016,4:28 PM,3600 Chestnut St,Theft,Secured bike taken from bike rack,0.0,0.0
01/07/17,3:26 PM,4001 Walnut St,Theft,Mercandise taken without payment/Arrest,0.0,0.0
08/21/16,4:46 PM,3600 Walnut St,Theft,Secured bike taken,0.0,0.0
01/10/2017,8:18 AM,4001 Walnut St,Theft,Merchandise taken without payment/Arrest,0.0,0.0
11/05/16,1:33 PM,3601 Locust St,Theft,Unsecured property taken from desk,0.0,0.0
01/18/17,9:54 PM,4001 Walnut St,Theft,Merchandise taken without payment/Arrest,0.0,0.0
05/06/16,2:55 PM,3601 Walnut St,Theft,Merchandise taken without payment/Arrest,0.0,0.0
08/22/17,1:35 PM,4001 Walnut St,Theft,Merchandise taken without payment/Arrest,0.0,0.0
07/08/16,12:43 PM,3601 Walnut St,Theft,Male took merchandise without payment,0.0,0.0
08/23/17,3:35 PM,4001 Walnut St,Theft,Merchandise taken without payment/Arrest,0.0,0.0
08/03/16,1:39 PM,3601 Walnut St,Theft,Merchandise taken without payment/Arrest,0.0,0.0
08/23/17,3:35 PM,4001 Walnut St,Theft,Merchandise taken without payment/Arrest,0.0,0.0
12/06/16,10:20 AM,3601 Walnut St,Theft,Merchandise taken without payment/Arrest,0.0,0.0
08/26/17,11:58 PM,4001 Walnut St,Theft,Merchandise taken without payment/Arrest,0.0,0.0
03/24/2017,5:23 PM,3601 Walnut St,Theft,Merchandise taken without payment/Arrest,0.0,0.0
08/07/16,4:42 AM,4012 Walnut St,Theft,Unsecured pocketbook taken,0.0,0.0
4/18/17,9:13 AM,3601 Walnut St,Theft,Earbuds taken by unknown male,0.0,0.0
05/12/16,2:46 PM,4013 Walnut St,Theft,Male took money from tip jar,0.0,0.0
4/19/17,9:23 AM,3601 Walnut St,Theft,Merchandise taken without payment/Arrest,0.0,0.0
4/19/17,8:26 PM,4014 Walnut St,Theft,Laptop taken while unattended,0.0,0.0
11/17/16,11:30 AM,3604 Chestnut St,Theft,Merchandise taken without payment,0.0,0.0
01/15/2017,1:53 PM,4040-4042 Walnut St,Theft,Property taken while at party,0.0,0.0
11/22/16,6:28 PM,3604 Chestnut St,Theft,Offender took PA instant lottery tickets,0.0,0.0
10/12/16,5:01 PM,4044 Walnut St,Theft,Secured bike taken,0.0,0.0
11/26/16,9:30 AM,3604 Chestnut St,Theft,Merchandise taken without payment/Arrest,0.0,0.0
01/11/2017,4:21 PM,4117 Walnut S,Theft,Package taken from apartment,0.0,0.0
06/14/16,10:32 PM,3609 Chestnut St,Theft,Purse and contents taken from drawer,0.0,0.0
06/21/16,10:29 PM,4201 Walnut St,Theft,Merchandise taken without payment/Arrest,0.0,0.0
07/05/16,7:23 PM,3620 Locust Walk,Theft,Secured bike taken,0.0,0.0
06/22/16,10:54 PM,4201 Walnut St,Theft,Merchandise taken without payment/Arrest,0.0,0.0
12/09/16,12:04 PM,3620 Locust Walk,Theft,Headphones taken from cubicle,0.0,0.0
01/05/17,4:40 PM,4201 Walnut St,Theft,Two books of lottery scratch offs taken,0.0,0.0
02/08/17,9:35 AM,3620 Locust Walk,Theft,Secured bike taken,0.0,0.0
05/05/17,1:51 PM,4201 Walnut St,Theft,Merchandise taken without payment by unknown male,0.0,0.0
07/08/16,7:58 PM,3631 Walnut St,Theft,property taken without payment,0.0,0.0
07/06/16,3:23 PM,4204 Walnut St,Theft,Secured bike taken,0.0,0.0
4/29/17,10:55 AM,3637 Locust Walk,Theft,Property taken from residence,0.0,0.0
11/27/16,11:23 PM,4212 Walnut St,Theft,Secured bike taken,0.0,0.0
06/01/16,5:49 PM,3650 Chestnut St,Theft,Various items taken,0.0,0.0
12/04/16,5:16 PM,4212 Walnut St,Theft,Secured bike taken,0.0,0.0
05/05/16,11:45 AM,3661 Walnut St,Theft,Clothing taken without purchase,0.0,0.0
01/25/17,6:41 PM,4212 Walnut St,Theft,Secured bike taken,0.0,0.0
09/23/16,9:55 AM,3700 Hamilton Walk,Theft,Window screens taken,0.0,0.0
05/18/16,9:19 AM,3400 Spruce St,Theft,Currency taken from cabinet in locked office,0.0,0.0
4/29/17,2:09 PM,3700 Locust Walk,Theft,Property taken from residence,0.0,0.0
05/20/16,2:29 PM,3400 Spruce St,Theft,Tokens taken from desk,0.0,0.0
10/05/16,1:02 PM,3700 Market St,Theft,Unsecured bike taken,0.0,0.0
05/24/16,9:51 AM,3400 Spruce St,Theft,iPhone taken from employee mailbox,0.0,0.0
4/14/2017,3:03 PM,3700 Sansom St,Theft,Registration plate taken from vehicle,0.0,0.0
05/25/16,10:52 AM,3400 Spruce St,Theft,iPad Mini taken,0.0,0.0
05/10/16,6:30 AM,3700 Spruce St,Theft,Unsecured bike taken,0.0,0.0
06/14/16,4:53 PM,3400 Spruce St,Theft,Male observed taking bike/Arrest,0.0,0.0
06/15/16,12:50 PM,3700 Spruce St,Theft,Various drinks taken from food truck,0.0,0.0
06/29/16,6:54 PM,3400 Spruce St,Theft,Currency removed from wallet,0.0,0.0
08/24/16,6:27 PM,3700 Spruce St,Theft,Purse taken from bin,0.0,0.0
07/06/16,9:42 PM,3400 Spruce St,Theft,Cell phone taken from room,0.0,0.0
09/13/16,3:43 PM,3700 Spruce St,Theft,Unsecured bike taken,0.0,0.0
07/14/16,5:22 AM,3400 Spruce St,Theft,iPad taken,0.0,0.0
12/21/16,5:38 PM,3700 Spruce St,Theft,Cell phone taken,0.0,0.0
07/21/16,1:05 PM,3400 Spruce St,Theft,Cell phone taken,0.0,0.0
2/22/2017,1:05 PM,3700 Spruce St,Theft,Secured bike taken,0.0,0.0
08/03/16,2:37 AM,3400 Spruce St,Theft,Currency and debit card taken from handbag,0.0,0.0
07/22/16,12:54 PM,3700 Walnut St,Theft,Unsecured phone taken,0.0,0.0
08/04/16,11:46 AM,3400 Spruce St,Theft,Jewelry taken,0.0,0.0
4/13/2017,11:44 PM,3700 Walnut St,Theft,Secured bike taken,0.0,0.0
08/23/16,1:58 AM,3400 Spruce St,Theft,Cell phone taken,0.0,0.0
09/01/2016,2:55 PM,3701 Chestnut St,Theft,Credit cards taken,0.0,0.0
08/23/16,8:21 AM,3400 Spruce St,Theft,Currency taken from office,0.0,0.0
11/02/16,6:07 PM,3701 Locust St,Theft,Various property removed from locker,0.0,0.0
8/30/2016,1:48 PM,3400 Spruce St,Theft,Currency taken from wallet,0.0,0.0
09/16/16,5:26 PM,3701 Market St,Theft,Secured bike taken,0.0,0.0
09/08/16,12:30 PM,3400 Spruce St,Theft,Unsecured wallet taken from room,0.0,0.0
09/16/16,6:12 PM,3701 Walnut St,Theft,Currency taken from wallet,0.0,0.0
09/14/16,5:56 PM,3400 Spruce St,Theft,Currency taken from wallet,0.0,0.0
10/19/16,6:31 PM,3701 Walnut St,Theft,Skateboard taken,0.0,0.0
09/20/16,9:00 AM,3400 Spruce St,Theft,Laptop and DVD writer taken,0.0,0.0
11/04/16,7:37 PM,3701 Walnut St,Theft,Unsecured cell phone taken,0.0,0.0
09/22/16,1:01 PM,3400 Spruce St,Theft,Cell phone taken,0.0,0.0
11/18/16,5:11 PM,3701 Walnut St,Theft,Items taken from locker/Arrest,0.0,0.0
09/22/16,1:55 PM,3400 Spruce St,Theft,Purse and contents taken,0.0,0.0
11/19/16,3:22 PM,3701 Walnut St,Theft,Wallet taken,0.0,0.0
09/28/16,5:25 PM,3400 Spruce St,Theft,Unsecured cell phone taken,0.0,0.0
12/03/16,4:33 PM,3701 Walnut St,Theft,Property removed from locker,0.0,0.0
10/02/16,4:51 PM,3400 Spruce St,Theft,Secured bike taken from bike rack,0.0,0.0
12/08/16,5:39 PM,3701 Walnut St,Theft,Jacket taken,0.0,0.0
10/07/16,6:30 PM,3400 Spruce St,Theft,Unsecured wallet taken,0.0,0.0
12/16/16,9:56 PM,3701 Walnut St,Theft,Property taken from locker,0.0,0.0
10/18/16,6:06 PM,3400 Spruce St,Theft,Cell phone taken,0.0,0.0
01/14/2017,11:39 AM,3701 Walnut St,Theft,Property taken from locker,0.0,0.0
10/19/16,3:58 PM,3400 Spruce St,Theft,Cell phone taken,0.0,0.0
02/04/17,8:11 PM,3701 Walnut St,Theft,Unsecured iPhone and debit cards taken,0.0,0.0
10/21/16,9:38 AM,3400 Spruce St,Theft,Computer case and contacts taken,0.0,0.0
03/23/2017,7:51 PM,3701 Walnut St,Theft,Property taken from locker,0.0,0.0
11/16/16,10:03 AM,3400 Spruce St,Theft,Currency removed from wallet,0.0,0.0
08/26/16,6:57 PM,3710 Hamilton Walk,Theft,Unsecured phone taken from backpack,0.0,0.0
11/25/16,10:40 AM,3400 Spruce St,Theft,Tablet taken from room,0.0,0.0
08/06/16,2:41 PM,3711 Market St,Theft,Bike taken from rack,0.0,0.0
12/08/16,1:38 PM,3400 Spruce St,Theft,Phone taken from room,0.0,0.0
12/22/16,11:13 AM,3715 Woodland Walk,Theft,Wallet taken from room,0.0,0.0
12/13/16,4:24 PM,3400 Spruce St,Theft,Cash removed from locker,0.0,0.0
11/08/16,1:58 PM,3730 Walnut St,Theft,Secured bike taken,0.0,0.0
12/22/16,4:54 PM,3400 Spruce St,Theft,Laptop taken,0.0,0.0
11/16/16,1:33 PM,3730 Walnut St,Theft,Male attempted to take bike/Arrest,0.0,0.0
12/30/16,4:22 PM,3400 Spruce St,Theft,Two unsecured phones taken,0.0,0.0
11/17/16,3:12 PM,3730 Walnut St,Theft,Unsecured laptop taken,0.0,0.0
01/04/17,7:15 PM,3400 Spruce St,Theft,Stethoscope taken from locker,0.0,0.0
02/10/17,5:20 PM,3730 Walnut St,Theft,Secured bike taken,0.0,0.0
01/05/17,6:38 AM,3400 Spruce St,Theft,iPhones (2) taken from office,0.0,0.0
08/24/16,4:06 PM,3731 Walnut St,Theft,Purse taken and charges made on credit cards,0.0,0.0
01/13/2017,8:08 PM,3400 Spruce St,Theft,Cell phone taken,0.0,0.0
11/22/16,2:59 PM,3731 Walnut St,Theft,Offender took laptop,0.0,0.0
01/26/17,11:40 AM,3400 Spruce St,Theft,Think station computer tower taken,0.0,0.0
08/09/16,5:19 PM,3733 Spruce St,Theft,Unattended laptop taken,0.0,0.0
01/28/17,6:23 PM,3400 Spruce St,Theft,iPhone taken,0.0,0.0
4/21/17,11:30 AM,3737 Chestnut St,Theft,iPhone taken by unknown person,0.0,0.0
02/07/17,9:02 PM,3400 Spruce St,Theft,iPhone taken from desk,0.0,0.0
08/05/16,10:27 AM,3737 Market St,Theft,Watch missing from room,0.0,0.0
02/10/17,11:07 AM,3400 Spruce St,Theft,Jewelry taken from room,0.0,0.0
09/28/16,8:51 AM,3737 Market St,Theft,Backpack taken,0.0,0.0
02/14/17,11:57 AM,3400 Spruce St,Theft,Wallet taken from vehicle,0.0,0.0
10/05/16,4:39 PM,3737 Market St,Theft,iPhone taken,0.0,0.0
02/15/17,12:56 PM,3400 Spruce St,Theft,Canvas bag with laptop taken from auto,0.0,0.0
01/13/2017,11:14 AM,3737 Market St,Theft,Cell phone taken,0.0,0.0
02/16/17,2:47 AM,3400 Spruce St,Theft,Unsecured wristlet taken,0.0,0.0
08/04/16,3:50 PM,3741 Walnut St,Theft,Merchandise taken without payment,0.0,0.0
02/16/17,6:51 PM,3400 Spruce St,Theft,Unsecured wallets (3) taken,0.0,0.0
10/18/16,2:50 PM,3741 Walnut St,Theft,Merchandise taken without payment,0.0,0.0
2/24/2017,2:55 AM,3400 Spruce St,Theft,Secured bike taken from bike rack,0.0,0.0
05/06/16,12:45 PM,3744 Spruce St,Theft,Merchandise taken without payment/Arrest,0.0,0.0
03/08/2017,7:26 AM,3400 Spruce St,Theft,Backpack taken from locker,0.0,0.0
06/05/16,10:33 PM,3744 Spruce St,Theft,Items taken without payment/Arrest,0.0,0.0
03/08/2017,3:58 PM,3400 Spruce St,Theft,Secured bike taken from rack,0.0,0.0
06/16/16,8:49 AM,3744 Spruce St,Theft,Wallet taken from counter,0.0,0.0
4/26/17,8:21 AM,3400 Spruce St,Theft,Jacket taken from staff locker room,0.0,0.0
06/28/16,3:35 PM,3744 Spruce St,Theft,Currency and ID taken from wallet,0.0,0.0
05/07/17,9:41 PM,3400 Spruce St,Theft,"Phone, debit card and various items taken",0.0,0.0
11/01/16,12:51 PM,3744 Spruce St,Theft,Currency and credit card taken,0.0,0.0
06/09/16,2:30 PM,3401 Spruce St,Theft,Laptop taken,0.0,0.0
03/23/2017,4:34 PM,380 University Ave,Theft,Secured bike taken,0.0,0.0
08/14/16,9:18 PM,3417 Spruce St,Theft,Secured bike taken,0.0,0.0
09/25/16,6:18 PM,3800 Locust Walk,Theft,Secured bike taken,0.0,0.0
10/20/16,10:20 AM,3417 Spruce St,Theft,Wallet taken and credit card used,0.0,0.0
8/31/2016,4:20 PM,3800 Market St,Auto Theft,Vehicle stolen,0.0,0.0
12/11/16,7:31 PM,3417 Spruce St,Theft,Backpack and laptop taken,0.0,0.0
06/15/16,9:48 AM,3800 Spruce St,Theft,Unsecured bike taken,0.0,0.0
03/08/2017,2:37 PM,3417 Spruce St,Theft,Unsecured wallet taken from purse,0.0,0.0
09/02/2016,9:15 PM,3801 Powelton Ave,Auto Theft,Vehicle taken by unknown male,0.0,0.0
03/11/2017,10:12 AM,3417 Spruce St,Theft,Cash box taken from room,0.0,0.0
3/19/2017,12:26 PM,3817 Walnut St,Theft,Frame taken from living room,0.0,0.0
05/10/16,6:30 AM,3700 Spruce St,Theft,Unsecured bike taken,0.0,0.0
08/27/17,6:50 PM,3818 Chestnut St,Theft,Secured bike taken,0.0,0.0
06/15/16,12:50 PM,3700 Spruce St,Theft,Various drinks taken from food truck,0.0,0.0
3/14/2017,3:23 PM,3819 Walnut St,Theft,Secured bike taken,0.0,0.0
08/24/16,6:27 PM,3700 Spruce St,Theft,Purse taken from bin,0.0,0.0
05/04/16,11:20 AM,3820 Locust Walk,Theft,Currency taken from room,0.0,0.0
09/13/16,3:43 PM,3700 Spruce St,Theft,Unsecured bike taken,0.0,0.0
01/15/2017,12:36 PM,3820 Locust Walk,Theft,Property taken from unsecured bedroom,0.0,0.0
12/21/16,5:38 PM,3700 Spruce St,Theft,Cell phone taken,0.0,0.0
08/16/16,9:49 AM,3850 Spruce St,Theft,Camera taken,0.0,0.0
2/22/2017,1:05 PM,3700 Spruce St,Theft,Secured bike taken,0.0,0.0
10/27/16,10:42 AM,3900 Baltimore Ave,Auto theft,Vehicle taken from highway,0.0,0.0
08/09/16,5:19 PM,3733 Spruce St,Theft,Unattended laptop taken,0.0,0.0
09/21/16,2:00 PM,3900 Chestnut St,Theft,Seat taken from bike,0.0,0.0
05/06/16,12:45 PM,3744 Spruce St,Theft,Merchandise taken without payment/Arrest,0.0,0.0
10/29/16,6:30 PM,3900 Chestnut St,Theft,Laptop taken,0.0,0.0
06/05/16,10:33 PM,3744 Spruce St,Theft,Items taken without payment/Arrest,0.0,0.0
08/25/17,9:39 AM,3900 Chestnut St,Auto Theft,Vehicle taken from highway,0.0,0.0
06/16/16,8:49 AM,3744 Spruce St,Theft,Wallet taken from counter,0.0,0.0
08/02/16,7:22 AM,3900 Filbert St,Theft,Currency and various items taken from vehicles,0.0,0.0
06/28/16,3:35 PM,3744 Spruce St,Theft,Currency and ID taken from wallet,0.0,0.0
10/04/16,5:12 PM,3900 Pine St,Auto Theft,Vehicle taken from highway,0.0,0.0
11/01/16,12:51 PM,3744 Spruce St,Theft,Currency and credit card taken,0.0,0.0
10/13/16,4:46 PM,3900 Pine St,Auto Theft,Vehicle taken from highway,0.0,0.0
06/15/16,9:48 AM,3800 Spruce St,Theft,Unsecured bike taken,0.0,0.0
10/06/16,10:42 PM,3900 Sansom St,Theft,Bike seats (2) taken,0.0,0.0
08/16/16,9:49 AM,3850 Spruce St,Theft,Camera taken,0.0,0.0
09/21/16,4:04 PM,3900 Walnut St,Theft,Grill taken from backyard,0.0,0.0
10/23/16,4:54 PM,3909 Spruce St,Theft,Secured bike taken from rack,0.0,0.0
10/19/16,4:22 PM,3900 Walnut St,Theft,Unsecured bike taken,0.0,0.0
4/28/17,6:02 PM,3909 Spruce St,Theft,Secured bike taken,0.0,0.0
10/22/16,11:16 AM,3900 Walnut St,Theft,Cell phone taken,0.0,0.0
08/27/16,11:58 AM,3924 Spruce St,Theft,Property taken from room,0.0,0.0
12/29/16,10:55 AM,3900 Walnut St,Theft,Secured bike taken,0.0,0.0
12/10/16,12:15 PM,3934 Spruce St,Theft,Laptop taken,0.0,0.0
10/12/16,3:15 PM,3901 Walnut St,Theft,Wallet taken from handbag,0.0,0.0
01/27/17,12:32 PM,3934 Spruce St,Theft,Currency taken from vehicle,0.0,0.0
01/11/2017,5:28 PM,3901 Walnut St,Theft,Property taken from backpack,0.0,0.0
09/25/16,9:24 AM,4000 Spruce St,Theft,Male attempted to take complainant’s phone,0.0,0.0
10/23/16,4:54 PM,3909 Spruce St,Theft,Secured bike taken from rack,0.0,0.0
10/26/16,10:23 PM,4000 Spruce St,Theft,Male took complainant’s phone/Arrest,0.0,0.0
4/28/17,6:02 PM,3909 Spruce St,Theft,Secured bike taken,0.0,0.0
03/21/2017,1:50 PM,4001 Spruce St,Theft,Copper wire taken from building,0.0,0.0
01/11/2017,10:12 PM,3910 Irving St,Theft,Wallet taken from office,0.0,0.0
08/22/17,8:30 AM,4001 Spruce St,Theft,Property taken from cubicle,0.0,0.0
08/23/17,3:40 PM,3910 Irving St,Theft,Secured bait bike taken/Arrest,0.0,0.0
12/07/16,2:45 PM,4024 Spruce St,Theft,Package taken from porch,0.0,0.0
07/27/16,5:24 PM,3910 Powelton Ave,Theft,Cell phone taken,0.0,0.0
07/09/16,11:55 AM,4028 Spruce St,Theft,Bike taken from property,0.0,0.0
08/10/16,4:42 PM,3910 Powelton Ave,Theft,Laptop and docking station taken,0.0,0.0
4/29/17,3:52 PM,4038 Spruce St,Theft,Package taken from porch/Arrest,0.0,0.0
10/22/16,4:18 PM,3924 Sansom St,Theft,Package taken from porch/Arrest,0.0,0.0
09/03/2016,11:22 AM,4055 Spruce St,Theft,Unsecured gas grill taken from yard,0.0,0.0
08/27/16,11:58 AM,3924 Spruce St,Theft,Property taken from room,0.0,0.0
01/11/2017,8:33 PM,4100 Spruce St,Theft,Packages taken from front porch/2 Arrests,0.0,0.0
05/24/16,7:36 PM,3925 Walnut St,Theft,Merchandise taken without payment/Arrest,0.0,0.0
06/22/16,4:13 PM,4105 Spruce St,Theft,Package containing wallet taken from porch,0.0,0.0
05/25/16,9:42 AM,3925 Walnut St,Theft,Merchandise taken without payment/Arrest,0.0,0.0
08/26/16,6:02 AM,4200 Spruce St,Theft,Bike tires taken,0.0,0.0
06/23/16,6:04 PM,3925 Walnut St,Theft,Merchandise taken without payment/Arrest,0.0,0.0
4/23/17,3:43 PM,4200 Spruce St,Auto Theft,Vehicle taken from highway,0.0,0.0
07/22/16,9:01 PM,3925 Walnut St,Theft,Merchandise taken without payment,0.0,0.0
10/07/16,8:35 PM,4205 Spruce St,Theft,Unsecured bike taken,0.0,0.0
08/02/16,9:25 PM,3925 Walnut St,Theft,Merchandise taken without payment/Arrest,0.0,0.0
02/19/17,3:56 PM,4205 Spruce St,Theft,Unknown males too tricycles,0.0,0.0
8/30/2016,9:46 PM,3925 Walnut St,Theft,Cell phone taken,0.0,0.0
09/02/2016,3:28 PM,4232 Spruce St,Theft,Cell phone taken/2 Arrests,0.0,0.0
09/28/16,6:17 PM,3925 Walnut St,Theft,Merchandise taken without payment/Arrest,0.0,0.0
05/25/16,9:51 PM,3000 Chestnut St,Theft,Unknown males took cell phone,0.0,0.0
10/04/16,4:13 PM,3925 Walnut St,Theft,Merchandise taken without payment/Arrest,0.0,0.0
07/30/16,6:48 PM,3400 Chestnut St,Theft,Laptop and iPad taken from truck,0.0,0.0
10/04/16,9:29 PM,3925 Walnut St,Theft,Merchandise taken without payment/Arrest,0.0,0.0
07/08/16,6:09 PM,3411 Chestnut St,Theft,Jewelry taken from residence,0.0,0.0
10/11/16,8:53 PM,3925 Walnut St,Theft,Merchandise taken without payment/Arrest,0.0,0.0
03/24/2017,9:18 PM,3411 Chestnut St,Theft,Secured bike taken,0.0,0.0
10/16/16,9:04 PM,3925 Walnut St,Theft,Unattended wallet taken,0.0,0.0
08/07/16,2:17 PM,3421 Chestnut St,Theft,Tip jar taken from counter,0.0,0.0
10/22/16,6:13 PM,3925 Walnut St,Theft,Merchandise taken without payment/Arrest,0.0,0.0
11/02/16,12:02 PM,3421 Chestnut St,Theft,Wallet taken,0.0,0.0
12/16/16,4:00 PM,3925 Walnut St,Theft,Purse taken from coat pocket,0.0,0.0
05/19/16,7:35 PM,3500 Chestnut St,Auto Theft,Vehicle taken,0.0,0.0
12/23/16,9:14 AM,3925 Walnut St,Theft,Merchandise taken without payment/Arrest,0.0,0.0
10/21/16,6:17 PM,3549 Chestnut St,Theft,Currency taken from purse,0.0,0.0
01/06/17,12:12 PM,3925 Walnut St,Theft,Merchandise taken without payment/Arrest,0.0,0.0
4/11/2017,7:13 PM,3549 Chestnut St,Theft,Property taken from break room,0.0,0.0
01/26/17,5:10 PM,3925 Walnut St,Theft,Merchandise taken without payment/Arrest,0.0,0.0
08/22/17,7:17 PM,3549 Chestnut St,Theft,Package taken from yard,0.0,0.0
01/31/17,9:38 PM,3925 Walnut St,Theft,Merchandise taken without payment/Arrest,0.0,0.0
05/17/16,6:08 PM,3600 Chestnut St,Theft,Watch taken from dresser,0.0,0.0
02/04/17,11:45 AM,3925 Walnut St,Theft,Merchandise taken without payment/Arrest,0.0,0.0
06/11/16,1:18 PM,3600 Chestnut St,Auto Theft,Vehicle Stolen,0.0,0.0
3/15/2017,4:37 PM,3925 Walnut St,Theft,Merchandise taken without payment/Arrest,0.0,0.0
8/30/2016,4:28 PM,3600 Chestnut St,Theft,Secured bike taken from bike rack,0.0,0.0
4/18/17,3:54 PM,3925 Walnut St,Theft,Unsecured wallet taken,0.0,0.0
11/17/16,11:30 AM,3604 Chestnut St,Theft,Merchandise taken without payment,0.0,0.0
05/05/17,2:09 PM,3925 Walnut St,Theft,Backpack taken,0.0,0.0
11/22/16,6:28 PM,3604 Chestnut St,Theft,Offender took PA instant lottery tickets,0.0,0.0
08/23/17,9:28 AM,3925 Walnut St,Theft,Merchandise taken without payment/Arrest,0.0,0.0
11/26/16,9:30 AM,3604 Chestnut St,Theft,Merchandise taken without payment/Arrest,0.0,0.0
10/21/16,1:25 PM,3926 Sansom St,Theft,Bike taken,0.0,0.0
06/14/16,10:32 PM,3609 Chestnut St,Theft,Purse and contents taken from drawer,0.0,0.0
06/21/16,7:59 PM,3932 Pine St,Theft,Bike taken from porch,0.0,0.0
06/01/16,5:49 PM,3650 Chestnut St,Theft,Various items taken,0.0,0.0
12/10/16,12:15 PM,3934 Spruce St,Theft,Laptop taken,0.0,0.0
09/01/2016,2:55 PM,3701 Chestnut St,Theft,Credit cards taken,0.0,0.0
01/27/17,12:32 PM,3934 Spruce St,Theft,Currency taken from vehicle,0.0,0.0
4/21/17,11:30 AM,3737 Chestnut St,Theft,iPhone taken by unknown person,0.0,0.0
11/05/16,9:21 PM,3935 Baltimore Ave,Theft,Secured bike taken,0.0,0.0
08/27/17,6:50 PM,3818 Chestnut St,Theft,Secured bike taken,0.0,0.0
05/28/16,12:23 PM,3935 Walnut St,Theft,Unsecured cell phone taken,0.0,0.0
09/21/16,2:00 PM,3900 Chestnut St,Theft,Seat taken from bike,0.0,0.0
07/10/16,8:50 PM,3935 Walnut St,Theft,Unsecured phone taken from restroom,0.0,0.0
10/29/16,6:30 PM,3900 Chestnut St,Theft,Laptop taken,0.0,0.0
09/03/2016,12:15 PM,3935 Walnut St,Theft,Unsecured purse taken,0.0,0.0
08/25/17,9:39 AM,3900 Chestnut St,Auto Theft,Vehicle taken from highway,0.0,0.0
07/20/16,10:29 AM,3939 Chestnut St,Theft,Suitcase containing clothes and jewelry taken,0.0,0.0
07/20/16,10:29 AM,3939 Chestnut St,Theft,Suitcase containing clothes and jewelry taken,0.0,0.0
01/03/17,3:13 PM,3939 Chestnut St,Theft,Package taken,0.0,0.0
01/03/17,3:13 PM,3939 Chestnut St,Theft,Package taken,0.0,0.0
01/04/17,2:05 PM,3939 Chestnut St,Theft,Packages taken from lobby,0.0,0.0
01/04/17,2:05 PM,3939 Chestnut St,Theft,Packages taken from lobby,0.0,0.0
01/04/17,2:25 PM,3939 Chestnut St,Theft,Packages taken from lobby,0.0,0.0
